gamma_fit,theta_fit
633.575202185,1.7099256712566666
640.5969313600001,1.7130936671633334
587.3981136433333,1.7843159805833335
594.4311362883334,1.6805232535666668
592.2259907183334,2.252417090983333
583.0231635866667,2.35686702745
582.3079383016667,1.9412799185333334
646.1574562683332,1.2941739153283334
617.4864644833333,1.2941739153283334
598.9598716183333,1.2941739153283334
570.2972347716667,1.3469176595683332
526.59030453,1.776872806516667
512.1336530233333,1.6295977672833333
490.52300756166665,2.0439137206333333
457.39730956333335,2.4782018449333334
410.4910755766667,2.308651944533333
393.1231445766666,1.9164883370666665
387.91537368,2.1722585075166667
399.53488841499995,2.0066247821500003
412.35846022666664,1.5619964128166666
398.44349464500004,1.6282628495066669
342.74273482666666,1.9279097761666666
330.71841093,1.2593394056200002
318.48739574166666,1.6071739422166667
304.88353875166666,2.094352268416667
847.01708823,1.685374337635
821.3445653683335,1.4592165144533333
788.0258025150001,1.8519756225166668
736.4949050116667,2.0569781939166667
703.0719122466667,2.2148030929
663.9226847933334,3.175679450583334
621.32185449,1.62308482227
641.3236072916667,1.6421131015416668
621.9519176516667,1.7213342641166667
629.5139488899999,2.0723049878833337
606.2011763516667,2.0596222684333334
595.2580549116667,1.9335238036666669
586.379164905,1.9386563558166665
653.5188777066667,1.4835919049166666
630.8964333333333,1.3351465456366667
620.8144151716667,1.2724327926133334
597.10453092,1.3428173226716666
534.6194075216666,2.2015706349333333
516.649746915,2.5874241677833334
500.5248796116666,2.5796719915333335
476.3641233883333,2.2288442014333336
423.5798889033333,2.0602066598666666
407.4991910833333,2.508508110966667
404.0746419183333,2.0481238035
396.69582158333327,1.6423400546833333
408.92489257333335,1.6303880899833336
390.6138976633334,1.9017314799333331
330.8132120133333,1.9616144467
303.29140401499996,1.0720349068916666
291.37982767333335,1.5691294199999999
282.12303726,2.341347812071666
621.5177387466666,1.618947071216667
574.21365696,1.618947071216667
588.5863795066667,1.6460680189
604.1957202933332,3.0288190067999996
601.8654414816666,2.5318064513166667
480.6138158766666,1.9895638508333335
468.82298195,1.7757491626166666
662.267094645,1.5076263426666667
653.5389762283334,2.1734001883
631.1685554233333,1.3462992372733333
596.3514363116667,1.2658395237533333
537.3985644916667,1.7622556613833336
510.96112554666666,2.5821889079166667
490.2305084733334,1.94656812245
484.759436295,1.8216108906166668
445.65962737999996,2.0420811547666666
421.67495283499994,2.5327488725666667
407.5356613999999,1.6941452582333332
395.50017686666666,1.7390377367333334
407.14651356999997,1.4658691437166667
387.1745082066667,1.8748226554499998
307.36342267,2.1035088832166666
280.38846458166665,1.4449662762249997
272.50641247833335,2.13771329095
509.9260873933334,1.618947071216667
571.6903732083333,1.816659926865
574.9542448433333,2.6032278661833335
469.9178181433333,3.22129895965
470.73767246666665,2.9949216122999998
491.53387251333334,2.4355816929500005
468.9067906266667,2.960454717416667
442.1819627583333,2.6896934765
448.058530595,2.1376344803
435.53649428833336,1.4177615658216667
410.05069493166667,1.359141894675
402.6283068483333,2.2834807127666665
383.82103579666665,2.5561971360499998
377.16791703666667,2.2884350260333335
367.18062633000005,1.5114178405333332
397.33057253,2.408100311633333
376.29673868333333,2.9420877996166666
366.14118461166663,1.8918637381
352.75601335499994,1.6217013440666666
320.91175369666666,1.7663757257500001
303.766464225,1.6824135230166666
301.8730155683333,1.7368111006833333
284.19335035166665,2.8527028150666665
255.32172188833331,2.3631626971499995
506.9255474016666,2.7997876104999997
462.86338574499996,2.7981157542333333
460.0590213366666,2.6387036701833333
456.4816966000001,2.6323679215333335
452.85974729000003,2.8340796585500003
456.4690019733334,3.654350627216667
438.46518100833333,4.819898601033334
456.88417957166666,2.9651445433833334
432.4276274533334,2.4861552218
402.8999788866667,3.2092116433166664
391.6461501183333,2.5416068482833336
377.08181464499995,2.4678613529166666
362.7631538466667,3.49356898955
396.4614419033333,3.7938398650333327
383.3593813666667,2.8067018514333335
369.3188489233333,1.9935025654499998
353.91300094499996,2.35461319715
321.94813025,2.0213784570833333
301.38081469166667,1.8587879094166668
300.8982665716667,1.6675518145166668
281.105732795,0.5788053326116667
252.04540379666668,0.3980935519783334
449.4467152416667,2.60592633895
433.7731772833333,3.227430340233333
420.25542859,3.259098888633334
410.11247698666665,2.904335921933334
416.5037866066666,2.23697507135
442.4601736233334,2.49529707645
399.3093559316667,2.9799406030166664
374.3526446516666,2.49488898075
358.3600869416667,2.619855022216667
395.318621875,4.357600884633333
385.40459273499994,3.626198682866667
374.4836127233333,2.6089900003666666
357.3483979616667,2.237825871583333
323.2120549516667,1.9612107025166667
300.52218357666663,1.86597943385
300.02957719166665,1.6706802106333332
279.8084143633333,0.8725416091266667
424.56535219499995,1.8701066014166663
391.47337483499996,2.6451308482833333
419.40037645499996,2.593164515783333
389.30197818666664,2.5113822313166665
360.5843338066667,2.07274531925
391.3271084233333,4.407195843766667
328.73979219833336,2.17172646835
323.0699066866666,2.1251310187166665
299.86076198833337,1.8004298862833337
347.3276193583333,3.7223269009166664
326.30825691666666,3.546510449216666
363.45091014999997,3.9572423537666666
286.32803407,3.671570308316667
364.465509755,2.3609427542666666
345.2998815683333,2.6945218866333334
326.0816477883333,3.7949551967000006
303.272127555,3.8062982326999997
318.5866434783333,4.099166792216667
286.1991009833333,2.9583913548666665
257.985464295,2.9172385824166667
246.452347845,2.291814673683333
253.694240635,1.3811046893699999
303.76899281166664,3.7957262778666663
293.80925536,3.9737597699333334
294.03055775666667,3.6054558019166665
241.08269868666667,3.1558663129999998
239.73274895666663,2.3887921287333334
249.22172727166668,1.5660452807666667
304.83476685833335,3.7949551967000006
286.40040709000004,3.817215461866667
266.018034245,2.862521504083333
221.2814645966667,1.41846704156
224.7242259533333,1.154515433965
